od,hora_do_dia,dia_da_semana,n_viagens
fordham south-hamilton heights,21,0,1
west village-bay ridge,9,0,1
east village-baisley park,2,0,1
lincoln square east-battery park city,13,0,33
midtown south-laguardia airport,11,0,141
battery park-fort greene,17,0,1
morningside heights-columbia street,15,0,1
union sq-south jamaica,17,0,1
greenpoint-yorkville west,7,0,1
yorkville east-midtown east,6,0,183
east village-union sq,12,0,130
midtown north-clinton west,6,0,15
penn station/madison sq west-prospect heights,7,0,1
brooklyn navy yard-cobble hill,22,0,1
west concourse-east chelsea,19,0,1
brooklyn heights-kips bay,6,0,5
yorkville west-washington heights north,3,0,2
hamilton heights-greenwich village north,21,0,2
west village-financial district north,13,0,40
clinton east-mott haven/port morris,23,0,5
greenwich village south-east village,22,0,404
east williamsburg-tribeca/civic center,4,0,2
lenox hill east-tribeca/civic center,15,0,40
morningside heights-tribeca/civic center,18,0,10
financial district south-newark airport,22,0,1
mott haven/port morris-clinton east,10,0,1
jfk airport-sunnyside,16,0,45
jfk airport-flushing,20,0,44
park slope-times sq/theatre district,9,0,1
old astoria-old astoria,2,0,1
midtown center-clinton west,11,0,133
clinton west-brighton beach,17,0,2
jfk airport-washington heights north,14,0,37
penn station/madison sq west-east new york,15,0,2
manhattan valley-clinton west,10,0,20
sutton place/turtle bay north-washington heights north,0,0,8
auburndale-midtown north,6,0,1
forest hills-gramercy,14,0,3
east new york-astoria,0,0,1
greenwich village south-mott haven/port morris,23,0,2
upper east side south-south williamsburg,3,0,1
east chelsea-greenwich village south,3,0,7
chinatown-upper east side south,20,0,3
roosevelt island-midtown center,10,0,1
central park-east village,8,0,4
ocean hill-union sq,10,0,1
hudson sq-long island city/hunters point,22,0,2
gramercy-little italy/nolita,20,0,86
un/turtle bay south-little italy/nolita,9,0,18
laguardia airport-jamaica,17,0,21
greenpoint-east chelsea,0,0,2
west chelsea/hudson yards-lincoln square east,1,0,19
south jamaica-flatiron,23,0,1
lower east side-east new york,1,0,2
belmont-morrisania/melrose,6,0,1
upper west side south-prospect park,10,0,1
central park-meatpacking/west village west,8,0,11
jackson heights-east chelsea,11,0,1
bloomingdale-lincoln square west,15,0,22
brooklyn heights-garment district,19,0,2
upper west side north-jfk airport,20,0,8
tribeca/civic center-clinton hill,3,0,4
downtown brooklyn/metrotech-battery park,8,0,1
lincoln square east-brooklyn heights,17,0,18
penn station/madison sq west-fort greene,15,0,4
yorkville west-bay ridge,15,0,1
lincoln square east-brooklyn heights,3,0,1
maspeth-murray hill,22,0,2
ocean parkway south-canarsie,7,0,1
financial district north-crown heights north,14,0,1
east flatbush/remsen village-west chelsea/hudson yards,6,0,2
hamilton heights-east harlem south,16,0,6
union sq-yorkville west,14,0,51
clinton hill-upper east side south,18,0,1
tribeca/civic center-bronxdale,17,0,1
long island city/hunters point-college point,23,0,1
yorkville west-financial district north,2,0,3
clinton east-brooklyn heights,16,0,9
lenox hill west-inwood,18,0,1
penn station/madison sq west-cobble hill,8,0,1
soundview/castle hill-williamsbridge/olinville,10,0,1
clinton east-east village,15,0,37
grymes hill/clifton-borough park,8,0,1
flushing meadows-corona park-un/turtle bay south,17,0,1
financial district south-fort greene,8,0,1
upper east side south-yorkville east,19,0,440
central harlem north-forest hills,9,0,1
upper west side north-inwood hill park,23,0,1
crotona park east-cypress hills,5,0,1
clinton west-melrose south,17,0,1
central harlem-east village,7,0,3
long island city/hunters point-west farms/bronx river,21,0,1
hudson sq-south williamsburg,11,0,1
richmond hill-tribeca/civic center,16,0,1
laguardia airport-belmont,9,0,4
east harlem north-east tremont,9,0,3
east concourse/concourse village-stuyvesant heights,23,0,1
laguardia airport-long island city/queens plaza,17,0,32
astoria-upper west side north,6,0,1
penn station/madison sq west-central harlem north,16,0,21
lincoln square east-flatiron,4,0,1
sutton place/turtle bay north-penn station/madison sq west,13,0,87
penn station/madison sq west-midtown east,16,0,193
kew gardens-richmond hill,22,0,4
lower east side-alphabet city,5,0,3
glendale-brownsville,11,0,1
upper west side north-east harlem north,1,0,8
lenox hill west-boerum hill,0,0,1
seaport-hudson sq,7,0,2
garment district-east chelsea,9,0,75
tribeca/civic center-stuy town/peter cooper village,21,0,24
seaport-midtown east,21,0,17
springfield gardens south-upper west side south,23,0,1
soho-union sq,5,0,3
gramercy-erasmus,19,0,3
lincoln square east-financial district north,15,0,10
east harlem north-washington heights south,10,0,10
midtown east-laguardia airport,21,0,30
mott haven/port morris-mott haven/port morris,23,0,11
hudson sq-meatpacking/west village west,6,0,9
middle village-jfk airport,5,0,5
crown heights south-coney island,17,0,1
murray hill-union sq,16,0,359
midtown south-midtown north,6,0,35
midtown east-springfield gardens south,22,0,2
kips bay-alphabet city,17,0,36
flatiron-bushwick north,15,0,1
bedford-stuyvesant heights,20,0,3
upper east side south-queensbridge/ravenswood,19,0,1
downtown brooklyn/metrotech-williamsburg (north side),22,0,4
greenwich village north-jfk airport,8,0,15
midtown center-east village,16,0,166
midtown east-fort greene,11,0,1
battery park city-lincoln square east,13,0,15
borough park-crown heights north,11,0,1
midtown center-park slope,19,0,13
hudson sq-yorkville east,16,0,3
garment district-ridgewood,22,0,4
upper east side north-alphabet city,0,0,2
prospect-lefferts gardens-kensington,21,0,1
greenwich village north-yorkville west,10,0,12
kips bay-central park,6,0,4
steinway-old astoria,21,0,1
central park-midtown east,21,0,50
pelham parkway-bronxdale,19,0,1
meatpacking/west village west-long island city/hunters point,19,0,2
penn station/madison sq west-crown heights south,12,0,2
upper east side north-upper west side south,15,0,727
boerum hill-stuyvesant heights,13,0,2
soho-tribeca/civic center,14,0,56
elmhurst-old astoria,1,0,2
fort greene-sunnyside,10,0,1
boerum hill-flatlands,14,0,1
jfk airport-elmhurst,1,0,5
soho-crown heights north,0,0,1
east flatbush/farragut-starrett city,23,0,1
tribeca/civic center-midtown center,0,0,15
washington heights north-murray hill,8,0,1
greenwich village south-clinton east,14,0,23
un/turtle bay south-sunnyside,21,0,5
east harlem north-west village,20,0,2
midwood-un/turtle bay south,15,0,1
astoria-elmhurst,10,0,4
dyker heights-astoria,19,0,1
jfk airport-west concourse,22,0,4
lincoln square east-times sq/theatre district,14,0,288
financial district north-howard beach,23,0,1
sheepshead bay-van nest/morris park,15,0,1
ocean parkway south-upper east side south,10,0,1
far rockaway-sheepshead bay,10,0,1
lenox hill east-brownsville,22,0,1
kips bay-un/turtle bay south,6,0,29
woodside-sunnyside,13,0,2
midtown north-west chelsea/hudson yards,9,0,123
two bridges/seward park-mott haven/port morris,3,0,1
van nest/morris park-clinton hill,5,0,1
penn station/madison sq west-jamaica,8,0,1
laguardia airport-gramercy,23,0,114
rego park-corona,5,0,1
corona-ridgewood,7,0,1
baisley park-midtown south,6,0,1
lincoln square east-prospect heights,13,0,1
washington heights south-university heights/morris heights,20,0,1
midtown east-flatbush/ditmas park,0,0,1
two bridges/seward park-briarwood/jamaica hills,0,0,1
downtown brooklyn/metrotech-crown heights south,21,0,3
stuyvesant heights-madison,13,0,1
battery park city-prospect heights,23,0,1
long island city/queens plaza-fordham south,10,0,1
yorkville west-van cortlandt park,21,0,1
lincoln square west-upper west side south,12,0,322
clinton east-east harlem north,21,0,42
east chelsea-west farms/bronx river,19,0,1
sunnyside-yorkville west,14,0,1
east new york-crown heights south,17,0,2
financial district south-penn station/madison sq west,22,0,20
tribeca/civic center-little italy/nolita,13,0,62
jfk airport-crown heights south,13,0,27
lenox hill east-chinatown,17,0,13
fort greene-gravesend,19,0,1
penn station/madison sq west-hillcrest/pomonok,23,0,1
richmond hill-lenox hill east,18,0,1
lincoln square west-east concourse/concourse village,21,0,1
hudson sq-midtown center,9,0,35
melrose south-east harlem north,8,0,1
jfk airport-carroll gardens,0,0,24
un/turtle bay south-soundview/bruckner,23,0,1
hudson sq-west village,20,0,115
upper east side north-alphabet city,22,0,9
penn station/madison sq west-financial district south,13,0,30
un/turtle bay south-south ozone park,15,0,1
lincoln square west-times sq/theatre district,21,0,55
dumbo/vinegar hill-laguardia airport,16,0,3
east chelsea-dyker heights,13,0,1
mount hope-bensonhurst east,12,0,1
central harlem-jfk airport,2,0,1
east village-lenox hill west,15,0,50
alphabet city-east harlem north,3,0,1
gramercy-canarsie,15,0,1
soundview/bruckner-upper west side south,6,0,1
penn station/madison sq west-little italy/nolita,3,0,1
greenwich village north-yorkville east,18,0,30
oakland gardens-springfield gardens north,10,0,1
sutton place/turtle bay north-brooklyn heights,9,0,3
meatpacking/west village west-washington heights south,2,0,4
jfk airport-belmont,0,0,7
laguardia airport-flatbush/ditmas park,10,0,38
greenwich village south-greenwich village south,10,0,21
alphabet city-central park,14,0,2
clinton east-riverdale/north riverdale/fieldston,10,0,1
midtown east-soho,19,0,65
flushing meadows-corona park-jfk airport,19,0,1
fordham south-east harlem north,22,0,2
east village-bloomingdale,18,0,8
tribeca/civic center-upper east side north,14,0,37
bay ridge-fort greene,5,0,1
west village-times sq/theatre district,21,0,187
stuyvesant heights-baisley park,16,0,1
astoria-long island city/queens plaza,4,0,2
east harlem north-crown heights north,0,0,1
east flatbush/remsen village-crotona park,13,0,1
brooklyn heights-carroll gardens,0,0,1
murray hill-park slope,17,0,8
homecrest-penn station/madison sq west,9,0,1
bay ridge-south ozone park,17,0,1
yorkville west-ridgewood,21,0,2
upper west side south-two bridges/seward park,19,0,2
clinton hill-upper west side south,6,0,1
east williamsburg-midtown center,6,0,1
kensington-flatbush/ditmas park,17,0,3
west village-east harlem south,14,0,5
crown heights north-bushwick north,20,0,1
gramercy-east williamsburg,21,0,7
clinton hill-steinway,9,0,1
central harlem-union sq,20,0,3
hudson sq-manhattan valley,23,0,8
world trade center-upper west side south,4,0,1
greenwich village south-laguardia airport,4,0,6
laguardia airport-rosedale,21,0,4
kew gardens hills-midwood,10,0,1
laguardia airport-middle village,19,0,21
yorkville west-east chelsea,5,0,10
world trade center-stuyvesant heights,16,0,3
crown heights north-brownsville,12,0,2
flatiron-midtown east,19,0,53
upper east side south-west chelsea/hudson yards,12,0,112
midtown north-murray hill,0,0,46
stuyvesant heights-queens village,12,0,1
union sq-lincoln square west,5,0,2
east chelsea-carroll gardens,1,0,1
brownsville-hunts point,8,0,4
flatiron-gramercy,22,0,170
lenox hill east-long island city/hunters point,14,0,11
yorkville east-manhattan valley,4,0,2
east village-midtown east,13,0,87
richmond hill-forest hills,5,0,1
bloomingdale-soho,14,0,1
west village-briarwood/jamaica hills,23,0,1
sunnyside-cambria heights,22,0,1
west concourse-east harlem north,23,0,3
springfield gardens north-canarsie,6,0,1
richmond hill-woodhaven,7,0,1
central park-lenox hill east,6,0,10
bronx park-lenox hill east,6,0,1
whitestone-jackson heights,14,0,1
far rockaway-sheepshead bay,15,0,1
east flatbush/remsen village-east village,9,0,2
world trade center-morningside heights,7,0,1
laguardia airport-riverdale/north riverdale/fieldston,2,0,1
hamilton heights-clinton east,2,0,2
prospect heights-lenox hill east,18,0,1
chinatown-prospect heights,13,0,1
midtown center-midtown south,13,0,487
south jamaica-forest hills,15,0,1
greenwich village north-jfk airport,19,0,12
penn station/madison sq west-mott haven/port morris,4,0,1
east village-morningside heights,8,0,8
yorkville west-upper east side north,3,0,24
gramercy-morningside heights,17,0,8
jackson heights-east harlem south,12,0,2
mott haven/port morris-mount hope,16,0,1
long island city/queens plaza-murray hill,11,0,4
co-op city-allerton/pelham gardens,5,0,1
bloomingdale-lincoln square west,11,0,26
two bridges/seward park-financial district south,4,0,1
upper east side north-clinton west,19,0,44
baisley park-yorkville east,0,0,1
upper east side north-jamaica estates,20,0,1
kips bay-briarwood/jamaica hills,18,0,1
central harlem north-manhattan valley,7,0,6
midtown east-bellerose,15,0,1
bedford park-boerum hill,22,0,1
jfk airport-flatbush/ditmas park,19,0,69
soho-battery park city,19,0,35
yorkville west-clinton west,6,0,6
lenox hill west-jackson heights,9,0,5
east harlem north-astoria,21,0,1
richmond hill-forest hills,12,0,1
woodside-long island city/hunters point,12,0,1
financial district north-hamilton heights,15,0,2
financial district south-sunnyside,0,0,1
long island city/hunters point-greenwich village north,19,0,1
clinton west-lenox hill east,3,0,2
laguardia airport-prospect heights,22,0,25
west chelsea/hudson yards-seaport,17,0,24
midtown center-times sq/theatre district,6,0,55
maspeth-greenpoint,6,0,1
bushwick south-murray hill,22,0,1
little italy/nolita-claremont/bathgate,14,0,1
hamilton heights-midtown south,9,0,2
upper east side south-union sq,19,0,196
stuyvesant heights-riverdale/north riverdale/fieldston,16,0,1
saint albans-jamaica estates,11,0,1
midtown south-park slope,1,0,1
howard beach-sheepshead bay,11,0,1
morningside heights-inwood,4,0,1
seaport-little italy/nolita,16,0,13
financial district north-murray hill,7,0,22
union sq-sutton place/turtle bay north,19,0,170
lenox hill west-morrisania/melrose,15,0,1
brighton beach-laurelton,9,0,1
lincoln square west-west concourse,15,0,1
clinton west-battery park,11,0,3
upper east side north-stuy town/peter cooper village,18,0,21
upper east side south-jackson heights,2,0,1
midtown east-clinton hill,2,0,1
chinatown-midtown south,15,0,8
midtown east-yorkville east,0,0,56
murray hill-bronx park,13,0,2
kew gardens hills-park slope,6,0,1
homecrest-woodhaven,23,0,1
stuyvesant heights-west chelsea/hudson yards,8,0,5
lenox hill west-bushwick south,20,0,2
crotona park east-yorkville west,19,0,1
west village-clinton east,8,0,37
soundview/bruckner-brooklyn navy yard,9,0,1
sutton place/turtle bay north-murray hill,5,0,13
greenwich village north-battery park city,12,0,33
jfk airport-lower east side,4,0,9
financial district north-bushwick north,15,0,2
sunset park east-columbia street,12,0,1
sunnyside-union sq,6,0,2
midtown center-murray hill,7,0,112
un/turtle bay south-williamsburg (south side),9,0,2
garment district-east village,9,0,20
university heights/morris heights-times sq/theatre district,6,0,2
